"","Osmotic.stress.glucose-Glucose","X42.C.glucose-Glucose","pH6.glucose-Glucose"
"4321",0.125120320198305,0.776773101548551,0.357951601738276
"4322",0.884149250697404,0.698858721498904,0.513429342938526
"4323",0.049488633806571,0.284004253938291,0.391792243839383
"4324",0.477439219942241,0.530931956329732,0.096963884575665
"4325",1,0.219907095237426,0.0351613896779719
"4326",0.377114686978135,0.310414684953201,0.969385068683429
"4327",0.387691963729454,0.222390169116518,0.889694893807015
"4328",0.0116892978798543,0.00746688658636135,0.00669732520814076
"4329",0.0270397351038116,0.0131654385043241,0.00225928010391832
"433",0.207607133828013,0.192488722061306,0.0549616305530579
"4331",0.818117701296526,0.487747999717236,0.0750977542660658
"4334",0.758464647927003,0.869385433650171,0.668888204954919
"4335",0.0471451669038608,0.402317592518038,0.00248920438514334
"4337",0.0844020237223991,0.804909603338992,0.781402889783681
"4338",0.00262246581493389,0.256816948197264,0.00424402120273553
"4339",0.268663185559239,0.0730202790996755,0.0138575032762677
"434",0.0781664559052913,0.459696558608437,0.00507524407910715
"4341",0.075369841556902,0.957792812096081,0.0378009084278155
"4344",0.291968644344087,0.226588504062618,0.0192370839436446
"4345",0.028050655518226,0.00137732751293506,0.0678592877722039
"4346",0.335680060462878,0.239775223305198,0.259828060287241
"4349",0.250946802107075,0.279934815594385,0.670169702527008
"435",0.910660837127664,0.529378538155705,0.882925984573667
"4351",0.401368936970924,0.774110110433882,0.280507859973888
"4352",0.975096508335302,0.150822892017953,0.119019517739183
"4353",0.612367265554871,0.94498688293393,0.514031084817864
"4354",0.299595551229245,0.746183988597382,0.260183953511283
"4355",0.0384214844761396,0.39877286537092,0.0551827540893
"4359",0.0967893693011314,0.138284914720153,0.00279385085353873
"436",0.0853939081328581,0.086120963350276,0.012661335207099
"4360",0.0678410738446852,0.132683517070749,0.0355008492103755
"4361",0.255221696313954,0.820133371166789,0.157904860116111
"4364",0.113708523765455,0.904979583249415,0.000307251407459288
"4365",0.558572825749749,0.0953285524341396,0.0413927861221466
"4368",0.954991244747448,0.0180428786002909,0.477882731657039
"437",0.800715418345407,0.00395669888913568,0.109758561804232
"4371",0.0510251022164419,0.00847684578725756,0.0028608532811964
"4372",0.065552217407989,0.945103290182837,0.0610542283875862
"4373",0.00897322069758614,0.202945783667572,0.0081703740392724
"4374",1,1,0.999797846936824
"4375",1,0.145136309963585,0.00669072786427943
"4376",0.0178819262982982,0.0147352092999884,0.0161668355189147
"4377",0.59249145546165,0.991636346224607,0.995483463968608
"4378",0.0062815146434877,0.482301585832536,0.0755974223145786
"4379",0.0528373033387771,0.594758640657623,0.0422641109894962
"438",0.0608826851782763,0.72014573626553,0.947340775064467
"4380",0.0421774779445969,0.305190067876678,0.847939900150127
"4381",0.0104518940311521,0.201818505021899,0.210303183794356
"4382",1,1,0.99969471846404
"4384",0.0610750348266417,0.0529434121617552,0.0566981938517258
"4385",0.115988682550365,0.106122679445533,0.110730448838709
"4386",0.000389783568278445,0.0215750745180977,0.0244684503839622
"4387",0.0331865250182471,0.0217190417476883,0.00566638957377194
"4388",0.00213719633204579,0.910712604140663,0.00976810738344026
"4389",0.152924518980294,0.456673026443038,0.0155389655030101
"439",0.442104412297507,0.0502419855592798,0.559540210748681
"4390",0.977802298468899,0.939166505108688,0.169254565368205
"4392",0.0592221294386174,0.218567426565321,0.979490825214173
"4395",0.770124583308086,0.883003664879632,0.295305548296403
"4396",0.53679471566886,0.0135242221819057,0.475520314840471
"4397",0.504633938278199,0.33131341296999,0.361820815957861
"4398",0.674126358677765,0.0546893579552389,0.794074395884955
"4399",0.0491700058515605,0.467894533342525,0.433602506712062
"44",0.753049705160468,0.567760633486719,0.828943826088323
"440",0.462171864664136,0.151721135658256,0.162988986217531
"4400",0.983030944268401,0.0776986841261882,0.0819847032910286
"4401",0.0691440534487796,1,0.0477641004867375
"4402",0.632136331756903,0.76382066774481,0.961602033659797
"4403",0.65922139851822,0.840283292475127,0.719314525869718
"4404",0.740519498647906,0.398762102194937,0.142518490533328
"4405",0.0465697109780564,0.721543480817328,0.299922951951943
"4406",0.0108919877269527,0.000297823626111769,0.00061698966150792
"4407",0.758463455702016,0.00101092222955479,0.326335837503082
"4408",0.0191242880315173,0.417777347244281,0.831275837134847
"4409",0.720094235550742,0.2759130967149,0.200726353519554
"441",0.0244921630562355,0.158646145773963,0.749029268517248
"4410",0.0086772949202502,0.00278248222827416,0.0558989810163971
"4411",0.635070312653828,0.713204439035523,0.675655188650419
"4412",0.0297775073488385,0.501481931795428,0.230857556802347
"4413",0.738582867834493,0.366246030831004,0.0577607201125222
"4414",0.643497234747579,0.0539821167896027,0.602706672853159
"4415",1,1,1
"4416",0.546320833089917,0.00789301942800092,0.486157004449687
"4417",0.103131784300662,0.91539822474821,0.322707511121353
"4418",0.490475982141406,0.794417776319108,0.212923930362382
"442",0.374085219542473,0.686139094810471,0.609599098909593
"4420",0.5158040057913,0.230222971228237,0.298083245521316
"4421",0.033064926744348,0.416392790675723,0.00365936901713399
"4422",0.121897201691514,0.0193882973046536,0.250405909097987
"4423",0.978380234368164,0.0495035232917243,0.979120473606518
"4424",0.0212968227912319,0.00550240715051095,0.00283773377082342
"4425",0.0525056028329084,0.937618836885827,0.0483981835025037
"4426",0.0142564980189005,0.201420793811613,0.943426429886425
"4428",0.672732416441999,0.0658741006951399,0.0687642949836218
"4429",0.297210058512916,0.699847222595813,0.102053385387354
"4430",0.339369387111175,0.00568386050865095,0.0131052486399724
"4433",0.53344493390698,0.0162562497128789,0.20690671019049
"4434",0.536834184502761,0.190076894153947,0.158837296847685
"4435",0.491340793656707,0.0668798595192148,0.0207163691165813
"4436",0.508307776200906,0.025499842638103,0.682990755844799
"4437",0.785277749934657,0.580323678511734,0.921759905423109
"4438",0.140622185414366,0.516866459015931,0.269106324940061
"4439",0.133468845086358,0.964376447286828,0.128113587948318
"444",0.286955395801533,0.00211452464988264,0.191132300019731
"4440",0.00141344825934562,0.429233525366874,0.00931004775687633
"4441",0.349805419998128,0.725454720383178,0.560816728740864
"4442",0.928604267652661,0.544053459302266,0.822040643171161
"4443",0.000520149037652218,0.00031282237966503,0.000221506552807734
"4444",0.489527921704383,0.821504676275862,0.280144699970025
"4445",1,0.0888516030552998,0.999853149492599
"4446",0.137409411136593,0.00242587653030594,0.000101892432910387
"4447",0.770339796857278,0.956778608244633,0.0904534404657858
"4448",0.312680454330031,0.629368752676772,0.66290121044787
"4449",0.984890535569601,0.635543053429648,0.985410635999229
"445",0.483958707463534,0.91596344540235,0.943113025547145
"4450",0.138392130648675,0.794694478496681,0.9660558575402
"4452",0.0041564372792035,0.810455571598523,0.0863675115299722
"4453",3.87373688601949e-07,0.000173370400589563,1.92895896594114e-06
"4455",0.906644299868802,0.0425317125657698,0.141578731667897
"4456",0.0559000796130218,0.675703964715932,0.0451202938513592
"4457",0.653083129036905,0.904401749386046,0.412888479122919
"4458",0.0354113986879584,0.195665623505436,0.00680565785689275
"4459",0.172646905697791,0.118070840414043,0.26300263249104
"446",0.968603073841571,0.369096901560624,0.954300138265321
"4460",0.147553657513114,0.056637965667321,0.423386081336062
"4464",0.0502780799604723,0.159500742643815,0.0337757937308276
"4466",0.0096075564890151,0.00882577417921924,0.00918872173832571
"4467",0.0788869881887372,0.117276256243875,0.769452783100017
"4468",1,0.240118485953031,0.170544975966513
"447",0.0140387903370008,0.396469648675123,0.532518044842726
"4470",0.244939923228976,0.0068722829884495,0.887551865766777
"4471",0.0408495974706999,0.470624539022828,0.000559887714122888
"4472",0.11947702771785,0.306028946943444,0.0872185903293752
"4473",0.0360058643574575,0.0141898369370145,0.0155382927496828
"4474",0.102450516245562,0.0766844866759148,0.483175479145744
"4475",0.00198618915590908,0.0034660425317969,0.00757161403101464
"4476",0.638769209398846,0.0170921099996985,0.0954043518878959
"4477",0.00953585265472969,0.358272699910391,0.58695082871252
"4478",0.0234779132418086,0.088731239139102,0.593559534793455
"4479",0.00466956227286162,0.544882265633242,0.00514263514912991
"448",0.796050152171468,0.766532504896289,0.879347549188558
"4481",0.00428586750448109,0.000746024139786683,0.00324815256459028
"4482",0.570392455782647,0.654544859254788,0.580145475657274
"4483",1,1,0.065319686734759
"4484",0.439518882588537,0.367594504990872,0.947012369843344
"4485",0.561457415329301,0.00144274155201615,0.219462187709308
"4486",1,0.0976360405456755,0.999806448356488
"4487",1,1,0.99968171097629
"4488",0.327250546093953,0.151754059358816,0.00271054694615975
"449",0.0449244347386881,0.243819310675821,0.309574117264302
"4490",0.0291902623710204,1,0.0120965358487329
"4491",1,1,0.999973376389884
"4492",0.00209187522676869,0.0651270682747744,0.0712300635865846
"4493",0.19852196870321,0.814216575463505,0.25576302023648
"4494",0.964253105323218,0.144881709987433,0.692186687048522
"4495",0.000130165943239969,0.668126164373391,0.571351865631289
"4496",8.91448711607871e-05,7.02625990602253e-05,9.93713598314929e-05
"4497",0.0028111720274077,0.0824534783071569,0.249050833598474
"4498",1,1,1
"4499",0.0349417365388816,0.0274110864263318,0.0307854541524724
"45",0.030936702135683,0.0974586813013206,0.0497677255325128
"450",0.0959838736762225,0.00653541534414263,0.155923509479697
"4500",0.156261638714736,0.036201427385764,0.241078958356932
"4501",0.978872206552367,0.876164106020519,0.356287476917059
"4502",0.457336818426051,0.565457499061547,0.968224309800445
"4504",0.517670174446193,0.0777210369162647,0.0147756497790249
"4506",0.470790424348965,0.0545560774537191,0.240480786784787
"4508",0.237224724863496,0.0755500071277465,0.272601332724479
"4509",0.555876063254889,0.0242016397359911,0.981089981560377
"451",0.60866122160608,0.198132266680666,0.506211829243957
"4510",0.250868397630543,0.509446710647167,0.28576537513214
"4511",0.984522321731347,0.0915979212189824,0.0960700878437147
"4512",0.147359000725558,0.906863694883008,0.508155415197823
"4513",1,1,0.999947517442748
"4516",0.976358869450324,0.0180129241839522,0.128461932606522
"4517",0.253466844137025,0.244753020095487,0.111863256548727
"4518",1,1,0.999684017694198
"4519",0.545232046169894,0.0630737543346205,0.526796877811934
"452",0.161411607636324,0.950925250263198,0.315773584735214
"4520",0.125726309106185,0.899438424858575,0.4788515417555
"4521",0.0215842877608599,0.133314507486169,0.00893852246569787
"4522",0.149917387629998,0.638152490760704,0.826772791808814
"4523",0.000943354855295754,0.00594298684762724,0.15956078115196
"4524",0.614974562687462,0.183033244754435,0.433491341309922
"4525",0.926326346153152,0.623848337055337,0.580153464966822
"4526",0.0500739960957246,0.935897234722486,0.97740709630042
"4527",0.0114508647239783,0.065603532072153,0.0614318899967079
"4528",0.000627197089526396,0.000495234297985911,0.000554185113886883
"4529",1,1,0.999686152871138
"453",0.411836302770664,0.593994325665057,0.324675684537639
"4530",0.0584000733478807,0.66397129886501,0.0865762396144183
"4531",0.0509458165396201,0.0905523924925834,0.489967120562978
"4532",1,1,0.999676884974471
"4534",0.378871594375378,0.313168165543484,0.00116402266023318
"4535",0.024127804633436,0.00319194593903513,0.171334433885803
"4536",0.0112717619637959,0.00931924790202735,0.0102062893854091
"4538",0.485451986361317,0.423710047598966,0.014358765251806
"4539",0.0144081303107465,0.0119204774416801,0.000397638335910559
"454",0.909592418146679,0.0698143870661214,0.734150813673229
"4540",0.754221099767599,0.999614709328591,0.962537903616069
"4541",0.00160873470500221,0.0122027957941412,0.0698628329470461
"4542",0.85603670819119,0.0583853682790697,0.953973556896775
"4543",0.110930111738205,0.620994537275753,0.780954937298809
"4544",0.000140374845182071,0.212694840976399,0.00359062320371844
"4545",0.0276018313387382,0.510767633416791,0.987608350492312
"4546",0.95570059983102,0.146190591236997,0.310826635305465
"4547",0.14614545013015,0.000656872923070486,0.00591586524782238
"4548",0.968424904438417,0.311977953597766,0.342631475602694
"4549",0.515005251306643,0.803781597217517,0.379554936557384
"455",0.818314459232688,0.593303946904333,0.778946868873549
"4550",0.0184332913086848,0.291031790659594,0.0147884576353965
"4553",0.163799613508899,0.862839279063551,1.92638342220602e-05
"4556",0.000246058897390045,0.00417060017267434,0.00153089318569397
"4559",0.181680346752568,0.0696855664382607,0.34563220219038
"456",0.885163386712906,0.429141053170284,0.333835341092321
"4562",0.866976376085974,0.32621394052997,0.00704258347015342
"4563",0.103441367135699,0.0702644713509749,0.0199812888357513
"4564",0.785868001102464,0.703967443595988,0.00223504496497802
"4565",0.072098692094836,0.948057440942038,0.981700372139845
"4566",0.431995433055525,0.367159896894349,0.973552629891375
"4567",0.00528108804104973,0.0641600909586577,0.112111868087936
"4569",0.0110700936786566,0.0443218722921453,0.00074453952404869
"457",0.212721835069773,0.297503689531481,0.479799930054529
"4571",0.0334113584662149,0.556173563903983,0.957554286581416
"4572",1,1,0.999797929326818
"4573",0.74479576825897,0.288889941444295,0.373379474230882
"4574",0.221884315685612,0.164434927444147,0.182521861245034
"4575",0.501266503667367,0.440645929777571,0.146693924442103
"4576",0.151166452033401,0.0769846701540874,0.0459340496770369
"4577",2.24944514825725e-06,0.00293800237514564,8.69346205646957e-06
"4578",0.115282041167086,0.00291854593127705,0.00321033360989106
"4579",0.00114050249828444,0.0752392763770028,0.00311056131746453
"458",0.578946528167867,0.510616843676106,0.709039336073288
"4580",1,1,0.99999874062397
"4581",0.0560187836439013,1,0.012260948916193
"4582",0.668609990904504,0.13390175380207,0.269252812979238
"4583",0.0617618410085288,0.103660334859079,0.0193203474575151
"4585",0.351471181930972,0.743059083496192,0.018943983175486
"4586",0.375339329936729,0.580161449497302,0.969235258222992
"4587",0.664057670948788,0.911539493520973,0.988890670249083
"4588",0.235627523465931,0.178788378830377,0.182621132913275
"4589",0.156722676321893,3.22075560220228e-05,0.425126523154502
"459",0.673634443413578,0.511041154115981,0.963205663850898
"4590",0.517297741877771,0.0291218523147474,0.719916285019413
"4591",0.210568760319879,0.0198136631952288,0.146660232750726
"4592",0.592440375617937,0.131445539686578,0.76609005352856
"4593",0.345645720268112,0.0728047183223275,0.10190025431299
"4594",7.94250705492796e-05,0.0661098055546876,0.0135230173442387
"4595",0.00409093388446519,0.00337718222115043,0.293722281515763
"4596",0.707867640137334,0.158740415785838,0.312875686974788
"4597",0.0380336385396762,0.00568338427429061,0.0290462904408605
"4598",0.0205000018281021,0.0431719804028065,0.0964225337739416
"4599",0.189716864017777,0.928058777234824,0.0515446420111614
"46",0.16947319826885,0.830172740600408,0.409711984934994
"460",0.197449387379609,0.365156706762561,0.521557138693109
"4600",0.0707513040697396,0.0782846862423037,0.824662051876559
"4601",0.0874914040061871,0.660095723424391,0.267515229548865
"4602",1,1,0.999997202192601
"4603",0.977954519285388,0.0477089682606419,0.0513050213359723
"4605",0.961074446430557,0.8935095835264,0.155632197786091
"4607",0.524151726512458,4.60586717692782e-07,0.00655829549410976
"4608",0.0653406240614541,0.0569839064379302,0.060848091164104
"4609",0.0762911001984718,0.356353299398242,0.00759959444381193
"461",0.32899270965398,0.299026057808376,0.270679003065346
"4610",0.0576673833844209,0.0497315626496622,0.0533913880031792
"4611",0.256339387884031,0.246805895433971,0.251296335418991
"4612",0.0255748172043683,0.0217083746366132,0.0234795707592454
"4613",0.553530386409871,0.829051640473074,0.893624682491311
"4615",0.726355542949472,0.452933348109991,0.19074601869371
"4616",0.023758654696466,0.0141528829654965,0.107400045140841
"462",0.0745565197010038,0.764979617624996,0.163620799921305
"4622",1,1,0.109241287494626
"4623",0.598223328889851,0.274213866573244,0.659234825845055
"4624",0.974072511069183,0.937800278598403,0.00138309290214976
"4625",0.116080561647494,0.227756713290621,0.0435099921359231
"4626",0.0010226547034062,0.00444412856516829,0.00394376504458642
"4627",0.316398004524742,0.108187797326451,0.446544847203192
"4628",0.460572123255273,0.136564464505333,0.389923921862672
"4629",1,1,0.999862321514171
"463",0.0603893329225671,0.826757922738324,0.0424516972364812
"4631",1,1,0.999761506752707
"4632",0.00325050384701667,0.748657974071824,0.0062618806003262
"4633",0.959970413298745,0.00138225726447339,0.682467129600481
"4634",0.166680061187151,0.62410445539678,0.41927558757637
"4636",1,1,0.999738981821016
"4637",0.024287390647221,0.534782854931767,0.24199967147385
"4638",0.234304817350253,0.576630841323831,0.19987028929007
"4639",0.345347626843877,0.601651273590897,0.0479886771078682
"464",0.438423068060324,0.420327248915605,0.562152267125405
"4641",0.331936718491525,0.0231172487157095,0.50884555357421
"4642",0.0429659467125655,0.50962598866722,0.219738381558805
"4643",0.157455223900048,0.61176051933212,0.696406646051571
"4644",0.556970842979352,0.478118263147286,0.674941065843315
"4645",0.077938666351606,0.00195685354010289,0.0227068200500194
"4646",0.344601011561319,0.0181017366652548,0.0430506060885956
"4647",1,1,0.105999081818281
"4648",1,1,1
"4649",0.524815344964541,0.248878468450938,0.862050130023843
"465",0.160737008994158,0.656723730942483,0.432270225088865
"4650",0.00605371304921722,0.268289618278591,0.180585500450886
"4651",0.882969143782261,0.573339403900057,0.178792463283339
"4652",1,1,0.999997342061767
"4653",1,1,0.999806162695064
"4654",0.563695178911276,0.181491827961312,0.831199085142669
"4655",0.285770094601926,0.79519032622904,0.923007982693438
"4656",1,1,0.999934360415826
"4657",0.0527524856570314,2.21380050208166e-06,0.145195024956155
"466",0.793853310118086,0.791531456231614,0.255218506972012
"4662",1,1,1
"4663",0.0194373605194183,0.0161305852363721,0.477527045588886
"4665",0.209114724366333,0.051061750456474,0.0224952108905714
"4668",0.119396348992561,0.800945795095367,0.017121689369347
"4669",0.41020099073385,0.383272362322897,0.389671462167193
"467",0.99282324577472,0.830819609215066,0.710832976189778
"4670",0.201537311645461,0.673920576462396,0.976041375679518
"4671",0.122112921392477,3.9106691728294e-05,0.00370668947586225
"4672",0.000111077749490526,0.00229514701509516,0.000101738855426366
"4674",0.978130374273496,0.19890497344622,0.978880456967944
"4675",0.279330244965085,0.125821722108088,0.160873081613982
"4676",0.922443447342349,0.00106834449691591,0.0243805739111175
"4677",0.0109670620385151,0.286240452955321,0.325026311919715
"4678",0.00691727840517842,0.01224168591005,0.00201630694904179
"4679",0.355448394201745,0.0678181169307364,0.704298162030307
"468",0.0319490042530786,0.358017710573164,0.27820525717156
"4681",0.586275120576478,0.664027333958088,0.000809311263711311
"4682",0.886384637165455,0.197784389705708,0.0462995364318903
"4683",0.320048444284284,0.665578354165313,0.395822490908146
"4685",0.780790795945744,0.000282571728107744,0.627297428159832
"4686",0.705239204142388,0.932916281867955,0.495401942779778
"4687",0.00309339897784305,0.108366326211173,0.683329331138547
"4688",0.423334238040223,0.95189088706045,0.745804895047468
"469",0.00178092332589743,0.00331884062120381,0.0729332961689297
"4690",0.262466095579088,0.50871412349116,0.0280426159456614
"4691",1,1,1
"4692",0.0125188405609429,0.683414015069547,0.885761584572852
"4693",0.201965890790832,0.730093759870232,0.405358733986458
"4698",0.0375916463851606,0.00739294262152829,0.0160125964676284
"4699",0.794340176463212,0.167143876510572,0.123622858376639
"47",0.871349876990953,0.997577268375613,0.854718489376457
"470",0.0595053872579078,0.585748671244248,0.463917357734335
"4701",0.763131491308724,0.0031955889820925,0.289646174601388
"4702",0.146314720249005,0.13617009942573,0.140922420872079
"4703",0.44481535538323,0.385636378512443,0.0614321316499363
"4704",0.818759896812713,0.861005143263445,0.814362987682533
"4705",0.0389740954253476,0.171405134682862,0.67705232519416
"4706",0.0784622258426674,0.0695326387861007,0.0736765079896855
"4707",0.00475191392146581,0.0038007270129173,0.00422875664648664
"4708",0.0640293178695641,0.052170002562048,0.174445152825909
"471",0.0317557854160805,0.675669249914172,0.435080259931773
"4710",0.576795871026635,0.98702998275281,0.306397200164987
"4711",0.229192138498577,0.648436193134988,0.773117965610531
"4712",0.90243620818757,0.465435772066881,0.645597095571869
"4713",0.0900894469468627,0.00643063330678143,0.0400190824775055
"4715",0.106722972711611,0.0970139048582661,0.101542839927777
"4716",0.13091421683644,0.375794524306786,0.242429459306084
"4717",0.00352155218211151,0.00264827246619546,0.185417123418705
"4719",0.404781090181936,0.1956137346429,0.477635985323703
"472",0.0140954029738011,0.399567568742203,0.0536722484387075
"4720",0.373450694745643,0.439901321798929,0.973420284753188
"4721",0.101538361760523,0.370610334451605,0.375680592467914
"4722",0.0326260961333843,0.226242971965287,0.162273499240451
"4723",0.0133810136328834,0.949093280040508,0.876109321800386
"4724",0.754210957154045,0.735298024328901,0.164182057492296
"4725",0.793505354251623,0.146545787774773,0.11683362084597
"4726",0.472557159190914,0.674004295782822,0.119811740799055
"4727",0.389223346435402,0.366573240034273,0.228613806451499
"4728",0.903616989411653,0.000271882671853463,0.598188541704926
"4729",0.0993893109025341,0.472547171547115,0.256166194897144
"473",0.0506692839849584,0.510177485524297,0.078073804465346
"4730",0.800741931699858,0.498959497616178,0.00799027806039686
"4731",0.729430111199587,0.0375000740004823,0.133361808142958
"4732",0.18002952658032,0.301797732724946,0.486570884987828
"4733",0.611268055256333,0.916948107839373,0.266090164121663
"4734",0.652184747392528,0.86163403052077,0.240629040466221
"4735",0.562707552013867,0.0460444590043932,0.497397061588486
"4736",0.280805504418863,0.461717175537904,0.211236466251459
"4737",0.741318094792873,0.38550769739731,0.593571277688152
"4738",0.717612985325637,0.377090608434618,0.805165051802127
"4739",0.102731026727527,0.838520061588274,0.198313235284883
"474",0.00962387715267378,0.444731372066795,0.00962932574194332
"4740",0.055215540367291,0.695946608385765,0.699272021220017
"4741",0.731056771383085,0.466327218731622,0.808280136441563
"4742",0.811102643541389,0.826402764781866,0.274471527890664
"4743",0.946898958052338,0.173424490067836,0.594350658488205
"4744",0.404242617956484,0.296569990920384,0.390610679774604
"4745",0.0762273961596554,0.601153159488489,0.275275129790752
"4746",0.574754290722897,0.167108994027119,0.635242746618502
"4747",0.0956739984038154,0.64226878557204,0.412245772357498
"4748",0.01084565352991,0.872961574103055,0.0413038739779827
"4749",0.200597506720554,0.940514286605922,0.536833261403965
"475",0.147764660049792,0.483878117310956,0.0189613139951587
"4750",0.556604735560467,0.952697588454196,0.309579229147071
"4751",0.469362405028993,0.316788753501257,0.893632515806059
"4752",0.111037431819292,0.794826818884203,0.552667078862218
"4753",0.563530783373566,0.395505134513825,0.381197603698384
"4754",0.0576583104617433,0.11667682826828,0.0222180030645362
"4755",0.318083134461847,0.86132460244111,0.884269550081714
"4756",0.123880064670406,0.804286194423383,0.813482167233593
"4757",0.523793840942537,0.336200607321552,0.782866468339677
"4758",0.358926018402711,0.163796500999747,0.822769606780898
"4759",0.662856713794765,0.703017789158437,0.553093695457831
"476",0.35437754545183,0.629651343958373,0.0897150188027811
"4760",0.929149730549651,0.153855394682485,0.302245927679052
"4761",0.781846387645441,0.000600705131722515,0.548220892748978
"4762",0.753029446600294,0.567727800109207,0.828929545364021
"4763",0.030963008925572,0.097511180658896,0.0498035363505448
"4764",0.169498886305553,0.83018281253607,0.409740184652249
"4765",0.871350695447098,0.997577283942801,0.854719411453346
"4766",0.833477692157808,0.192068389693557,0.11660095400966
"4767",0.158373128962418,0.208214887401705,0.0541879740079278
"4768",0.911942702838816,0.394981942373555,0.776301944201187
"4769",0.0474770629084161,0.284201931716359,0.61645556280416
"477",0.495135950012085,0.226443814146158,0.135789785258512
"4770",0.353496110848725,0.373541692028862,0.162400533199499
"4771",0.68950555533395,0.870769254105436,0.860514878685332
"4772",0.563390777681357,0.0417942918996974,0.368424772587139
"4773",0.826724807001966,0.915460484440845,0.924779120507577
"4774",0.153860510804115,0.406091013929506,0.133796302744309
"4775",0.502584950971665,0.542324671140323,0.590809869336972
"4776",0.477793007148706,0.271012435015284,0.927259151114185
"4777",0.196895694712022,0.334028368053427,0.140694658816021
"4778",0.238937479955583,0.709142433826961,0.924232725587055
"4779",0.461430097261252,0.343322603922296,0.491982169976677
"478",0.740838333632925,0.334199563804202,0.589693709480665
"4780",0.381854702644743,0.0698464181131511,0.907155909942735
"4781",0.460316013113645,0.565742190197418,0.981551460827075
"4782",0.616652959454942,0.0247641047260897,0.834247221191746
"4783",0.872524021588954,0.299289951317588,0.893380580468109
"4784",0.0234405973165194,0.130151215656976,0.735364827423459
"4785",0.83689833258059,0.299897593763859,0.37743458730093
"4786",0.0792445785379443,0.0321198783580357,0.580013731139411
"4787",0.0331781839983941,0.183944578568725,0.608046640803875
"4788",0.00458576949749396,0.21959813412242,0.0928316256336923
"4789",0.0301692854087816,0.346227188832946,0.267464823016552
"479",0.974920952567805,0.806575701187837,0.94009831949108
"4790",0.0173034731634316,0.940191723097142,0.39822786935253
"4791",0.674365930490435,0.694169246023529,0.842648288944209
"4792",0.886782410734892,0.89067742139527,0.944343167566356
"4793",0.937179017755279,0.910298288772062,0.841903937587315
"4794",0.134965547756942,0.477986337561712,0.860875832449816
"4795",0.0179746268109923,0.0877801038935844,0.511312509186465
"4796",0.0467399734197213,0.2625357604954,0.59311256816389
"4797",0.767548549325103,0.954152524901189,0.800312980787895
"4798",0.722539890520777,0.0834400008614613,0.885847599970357
"4799",0.963999434051405,0.69398918028385,0.86476140756701
"48",0.833480443832378,0.192075853445723,0.116607092486994
"480",0.373838264333013,0.543839962268618,0.34398111822896
"4800",0.645229650696747,0.325951558095439,0.94340707442793
"4801",0.821110717826619,0.535076931954589,0.430425999184023
"4802",0.230886228979744,0.045591696404874,0.841386549983947
"4803",0.0135533340044584,0.549333843258462,0.139951945469181
"4804",0.00761874611435125,0.45236736651292,0.851784106529395
"4805",0.274901018431118,0.0699798656536732,0.936624355673598
"4806",0.528687888159292,0.128324614670332,0.891553571056837
"4807",0.474258254708204,0.791654622570134,0.986373780670938
"4808",0.690490286574548,0.78716877678906,0.369091709087121
"4809",0.769323492481727,0.748781746770565,0.740801126772666
"481",0.0177875851754287,0.522616584609127,0.181415758993059
"4810",0.309352907828332,0.513520137570963,0.22857785168012
"4811",0.0304899078769653,0.775500215276954,0.499723223027554
"4812",0.913432295020017,0.291289686961716,0.598340089741137
"4813",0.0827442815684743,0.587646711476408,0.540451162267696
"4814",0.861927656112929,0.670630789959608,0.115999324606889
"4815",0.661821722227151,0.293033958904828,0.990398922011568
"4816",0.653452750615392,0.151009499314863,0.00333670841032892
"4817",0.548108678472265,0.0642214775234525,0.0752480096650442
"4818",0.602861608935385,0.658626241710649,0.723419849919117
"4819",0.239835229947687,0.609734304948947,0.825463328916003
"482",0.732049088125428,0.312686294193826,0.955487118242925
"4820",0.0125629192663723,0.999993704538579,0.113769611334032
"4821",0.251167016398619,0.771358361995797,0.972022975494066
"4822",0.787258705723224,0.943579547006987,0.910533226122663
"4823",0.948828883713677,0.518660550399727,0.72221471114078
"4824",0.0811314621323329,0.00597306744531024,0.45231778342587
"4825",0.566828811200556,0.780564806171597,0.220106588756337
"4826",0.102701101787676,0.272929154566293,0.170319129274726
"4827",0.772320848079733,0.13145720955916,0.238904054128003
"4828",0.806024598867988,0.312854704999602,0.0363388383113264
"4829",0.0238832895053741,0.0185655503989385,0.202604494740363
"483",0.188317246250342,0.40723745708009,0.00285682385705787
"4830",0.131142230536737,0.683643453539815,0.923585854375918
"4831",0.0397123027027483,0.874268713067068,0.185790332597382
"4832",0.396213707858939,0.234319957916074,0.567651909258496
"4833",0.567788969173985,0.652764192370526,0.0476631953919184
"4834",0.378783268398343,0.833271709973716,0.0962079354498821
"4835",0.0298232405010846,0.60493789073391,0.577245152800233
"4836",0.174407407825533,0.220246562172894,0.700321554209936
"4837",0.767138913195296,0.743257928590127,0.816395562235515
"4838",0.739387636513264,0.773508143619977,0.653612451337779
"4839",0.228359531101983,0.018509998204011,0.392621410067168
"484",0.494385057867468,0.312080264382402,0.973611691628233
"4840",0.581767750888697,0.964323705317843,0.58403442861479
"4841",0.61742120619108,0.0767504249891267,0.280056086169777
"4842",0.777237365654214,0.543940937633671,0.767813992326684
"4843",0.0608378969632669,0.374076764697599,0.0467630983457478
"4844",0.99384702792162,0.289782399270353,0.0993006254629572
"4845",0.195749562623741,0.0220044404970363,0.271334500921677
"4846",0.0112469802400687,0.206729105053658,0.250001715377082
